gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,MonthlyCharges_Tenure
0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,1,1672.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,1,887.0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,2,70.0
1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,74.5,606.55,2,596.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,2,448.5
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,1,1826.3999999999999
1,0,0,0,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,0,2142.0
1,0,1,1,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,1,1996.3999999999999
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,2,536.0999999999999
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,2,236.39999999999998
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,2,20.25
0,0,1,1,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0,5399.55
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0,3528.0
1,0,1,1,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0,2982.0
0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,2,73.6
1,0,0,0,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,1,1492.7
0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,2,381.8
1,0,0,0,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,2,361.6
0,0,1,1,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,0,4100.4
1,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,0,3110.2999999999997
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0,1289.6000000000001
1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,0,2396.8
1,0,1,1,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,0,2190.95
1,1,1,1,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,0,3843.7000000000003
1,0,0,1,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0,3780.0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,2,19.25
0,0,0,0,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,1,1959.1
0,0,0,0,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0,4947.15
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,2,346.75
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,2,403.0
1,0,1,1,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,0,5612.55
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,0,1412.8999999999999
0,0,1,1,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,0,3051.4
1,1,1,0,1,0,1,0,0,2,0,2,2,0,1,2,93.15,2231.05,1,2235.6000000000004
1,0,1,0,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0,3202.5
0,1,0,0,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,0,4452.3
0,0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,60.0,4264.0,0,4320.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,2,44.8
0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,2,437.40000000000003
1,0,0,0,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,0,4143.45
0,0,1,0,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5138.1,0,5340.400000000001
0,1,1,0,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,2,911.9000000000001
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,2,140.7
0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0,1005.1999999999999
0,1,0,0,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,1,1405.0500000000002
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0,694.75
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,2,153.6
1,0,0,0,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0,4365.400000000001
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,2,516.9499999999999
0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,2,161.2
1,0,1,1,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,0,5154.4
0,0,0,0,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,0,4497.8
0,0,0,0,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0,5994.200000000001
0,0,0,0,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0,3412.7999999999997
1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603.0,0,6514.200000000001
0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0,1748.8
0,0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0,6088.25
0,0,1,1,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0,4451.7
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0,1291.5
0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,0,830.25
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,2,72.1
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,2,180.8
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,0,1361.5
0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,1,1033.8500000000001
0,1,1,0,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,0,6208.0
1,0,1,1,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,0,2323.6
1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,1,758.2
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,2,624.0500000000001
1,0,1,1,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,2,339.2
0,1,0,0,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,1,879.9
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,2,802.5
0,1,0,0,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,1,865.6
1,0,1,0,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0,6736.0
1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,0,830.25
1,0,1,1,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,0,4078.2
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,2,101.0
0,0,0,0,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,0,4050.7999999999997
1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0,2917.3999999999996
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0,965.85
1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,1,1366.2
1,0,0,0,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55,2,482.5
1,0,1,0,1,0,0,2,0,0,0,0,2,0,1,0,59.95,1406.0,1,1378.8500000000001
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15,2,19.15
1,0,1,0,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0,7004.150000000001
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,0,8107.2
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,0,679.8000000000001
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,2,171.3
1,0,0,1,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,1,858.0
0,0,1,1,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,0,5586.0
1,0,0,0,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,0,3555.7
0,0,0,0,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,0,3659.2999999999997
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,2,25.35
0,0,1,0,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,0,2623.75
0,0,0,0,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0,5468.650000000001
1,0,0,0,1,2,1,0,0,2,2,0,0,1,0,2,86.75,1410.25,1,1474.75
0,0,1,0,1,0,1,0,2,2,2,0,0,1,1,0,86.2,3339.05,0,3534.2000000000003
1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,50.65,50.65,2,50.65
1,1,1,1,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4732.35,0,4665.599999999999
1,0,0,0,1,2,1,0,2,0,0,0,2,0,1,1,90.85,90.85,2,90.85
1,0,0,0,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5067.45,0,5188.799999999999
1,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,19.95,214.75,2,219.45
0,1,1,0,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4874.7,0,4699.75
0,0,0,0,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0,2299.5
1,0,0,0,1,2,1,0,0,2,0,0,2,0,1,3,90.4,4063.0,0,3977.6000000000004
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,2,44.0
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0,2581.2
1,1,1,0,1,2,0,0,2,2,2,2,2,0,1,0,84.8,2309.55,0,2289.6
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3,2,88.6
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.9,367.55,1,378.09999999999997
0,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3944.5,0,3992.1
0,0,0,0,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,0,5943.3
1,1,1,0,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3694.7,0,3626.7000000000003
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2524.45,0,2514.3
1,1,0,0,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1803.7,0,1801.8
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,1,461.15000000000003
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,19.75,624.15,0,632.0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,2,220.55
1,0,1,1,1,2,1,0,0,2,0,2,2,0,1,1,99.45,7007.6,0,6862.05
0,0,1,0,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3848.8,0,3801.2
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,19.7,419.4,1,394.0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1468.75,0,1425.6000000000001
1,0,1,1,1,2,1,2,0,2,0,2,0,1,1,0,95.4,5812.0,0,5724.0
1,1,1,1,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2861.45,0,3006.4
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,2,19.9
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.6,19.6,2,19.6
1,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,2,244.04999999999998
0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,0,24.45,1066.15,0,1124.7
0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,74.95,2149.05,0,2173.55
1,0,0,0,1,2,1,0,2,2,2,0,0,0,1,2,87.35,4473.0,0,4454.849999999999
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,0,3391.2000000000003
0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75,1,1172.0
1,0,1,0,1,2,1,0,2,2,2,0,2,2,1,0,98.7,6858.9,0,6909.0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1024.7,0,992.0
0,0,1,1,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1845.9,1,1832.6
0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,2,75.3
0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,3,24.3,132.25,2,121.5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,69.85,515.45,2,488.94999999999993
1,0,0,1,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2830.45,0,2915.95
1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,25.7,1110.5,0,1130.8
0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,40.7,449.3,2,407.0
0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2838.55,0,2840.75
1,1,1,0,1,2,1,0,2,2,0,2,2,1,1,0,105.1,5376.4,0,5465.2
0,0,1,1,1,2,1,0,0,0,0,0,2,0,0,2,85.95,858.6,2,859.5
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,75.6,1395.05,1,1360.8
0,0,1,0,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3975.7,0,3961.0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1182.55,0,1183.3999999999999
0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4784.45,0,4694.400000000001
1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,53.45,119.5,2,106.9
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45.4,518.9,2,544.8
1,0,1,0,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,0,809.75
0,0,0,0,0,1,0,0,0,2,2,2,0,0,1,1,44.45,1183.8,0,1155.7
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,20.85,720.05,0,750.6
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8468.2,0,8211.6
1,0,1,0,1,2,1,0,0,0,2,0,2,0,1,0,89.85,3161.2,0,3144.75
1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,3,55.05,55.05,2,55.05
0,0,1,1,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1882.55,1,1807.2
0,1,0,0,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,0,4975.95
0,0,1,0,1,2,1,2,2,2,2,2,2,1,1,3,114.65,6049.5,0,6191.1
0,0,0,1,1,2,0,2,0,0,0,0,2,0,0,2,64.8,1166.7,1,1166.3999999999999
0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2937.65,0,2894.4
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,0,6354.0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,69.55,69.55,2,69.55
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,25.05,1270.25,0,1302.6000000000001
1,0,1,1,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55,2,758.0
1,0,1,1,1,0,1,2,2,0,2,2,2,2,0,0,105.5,7611.55,0,7596.0
0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1642.75,0,1580.8
0,1,0,0,1,0,0,2,0,2,2,0,2,0,1,3,69.75,1545.4,1,1534.5
1,0,1,0,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,0,3612.0
0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,81.05,2227.1,0,2269.4
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,3,24.4,1417.9,0,1488.3999999999999
0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2494.65,1,2499.6000000000004
1,0,1,1,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2768.35,0,2601.2000000000003
0,0,1,1,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,0,2424.0
1,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,20.0,38.0,2,40.0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,2,75.1
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,100.9,2,117.89999999999999
0,0,1,0,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1614.05,1,1666.8000000000002
1,0,1,1,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,2,404.6
1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,99.8,673.25,2,698.6
1,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8404.9,0,8355.6
1,0,0,0,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2799.75,0,2803.5
1,1,1,0,1,2,1,0,0,2,2,2,2,2,0,2,102.1,6538.45,0,6534.4
1,0,1,1,1,2,1,0,2,0,0,2,0,1,1,2,89.7,6588.95,0,6458.400000000001
0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,19.9,868.1,0,875.5999999999999
0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,55.95,734.35,1,727.35
0,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.65,330.6,1,351.04999999999995
1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,55.0,55.0,2,55.0
1,0,1,0,1,0,0,0,0,2,0,2,2,0,1,3,70.05,564.4,2,630.4499999999999
1,0,1,0,1,0,0,2,0,0,2,0,0,0,0,3,53.6,1315.35,1,1286.4
0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7,2,74.7
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1861.5,1,1926.0
1,1,1,1,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2747.2,0,2661.75
0,0,1,1,1,0,0,2,2,2,2,2,0,0,1,2,75.7,554.05,2,529.9
1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,96.1,453.4,2,480.5
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.0,994.8,1,1035.0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.65,225.75,2,216.14999999999998
0,0,1,0,0,1,0,2,0,2,0,0,2,0,1,0,45.3,2145.0,0,2174.3999999999996
0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1671.6,1,1629.0
0,0,1,0,1,2,1,0,2,2,2,2,2,1,1,0,108.5,8003.8,0,7812.0
0,0,1,1,1,0,1,0,2,0,0,2,0,0,1,2,83.55,680.05,2,668.4
1,0,1,1,1,2,1,0,0,0,0,0,2,2,1,1,84.5,6130.85,0,6084.0
0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,100.15,1415.0,1,1502.25
1,0,0,0,1,2,0,0,2,2,2,2,2,2,1,0,88.6,6201.95,0,6379.2
1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,74.35,2,74.35
1,0,1,1,1,2,1,0,2,2,0,2,2,2,1,0,104.8,6597.25,0,6602.4
0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,2,59.0,114.15,2,118.0
0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,74.4,139.4,2,148.8
1,1,1,0,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3902.6,0,3907.0499999999997
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,2,20.4
1,0,0,0,0,1,0,0,2,2,0,0,2,1,1,0,43.75,903.6,1,962.5
1,0,1,0,1,0,0,2,2,0,2,0,0,0,0,3,60.9,1785.65,0,1705.2
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,19.8,1397.65,0,1386.0
0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,2,142.25
0,0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,99.7,1238.45,2,1196.4
1,0,0,0,1,2,1,2,2,2,2,2,2,1,0,1,116.25,3899.05,0,3952.5
0,1,1,0,1,2,1,2,0,0,0,0,0,2,1,1,80.7,5676.0,0,5729.7
0,0,1,1,1,2,0,2,0,0,0,0,2,1,0,0,65.2,4543.15,0,4564.0
0,0,1,1,1,0,1,2,0,2,2,0,0,0,1,0,84.05,4326.8,0,4370.599999999999
1,0,0,1,1,2,0,2,2,2,2,2,0,2,1,1,79.45,5502.55,0,5482.05
0,1,0,0,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1782.4,1,1882.0
1,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,78.0,851.8,2,858.0
1,0,1,0,1,0,1,0,0,0,2,2,2,0,1,2,94.2,167.5,2,188.4
0,0,1,1,1,2,1,0,0,0,2,0,0,0,1,2,80.5,502.85,2,483.0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,2,19.85
1,1,1,1,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1818.3,1,1886.0
1,0,0,0,1,2,1,2,0,2,0,2,2,0,1,2,106.45,6300.15,0,6493.45
0,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,74.35,334.8,2,371.75
0,0,0,0,1,2,1,0,2,0,2,2,2,0,1,0,105.45,5916.95,0,5905.2
1,0,0,0,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2852.4,0,2850.0
1,0,0,0,1,2,1,0,0,2,2,2,2,0,0,0,104.8,4131.95,0,4192.0
0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,3,54.3,1546.3,0,1520.3999999999999
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,70.05,302.6,2,350.25
0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,75.2,1929.35,0,2030.4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,20.05,265.45,2,240.60000000000002
1,0,1,1,1,2,1,0,2,2,0,2,2,1,1,2,105.4,6989.45,0,7061.8
1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2,51.6,1442.0,0,1496.4
1,0,1,1,1,2,1,0,0,0,0,0,2,0,0,0,85.5,4713.4,0,4702.5
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,75.6,1758.6,1,1738.8
1,0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3480.0,0,3401.7
1,0,0,0,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4738.3,0,4745.0
1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8399.15,0,8334.0
1,0,1,1,1,2,1,0,2,0,2,2,0,1,1,1,94.7,5430.35,0,5492.6
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,0,686.0
0,1,0,0,1,2,1,0,2,2,2,2,0,2,1,0,99.9,5706.3,0,5594.400000000001
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,21.1,490.65,1,506.40000000000003
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1360.25,0,1403.5
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.95,174.45,2,159.9
1,1,1,1,1,2,1,0,0,2,2,2,2,1,1,1,107.15,7379.8,0,7286.200000000001
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,85.0,85.0,2,85.0
1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,89.55,1021.75,2,1074.6
0,0,1,0,1,2,1,0,2,0,0,0,0,0,1,0,81.55,5029.05,0,5137.65
0,0,1,1,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1955.4,0,1928.8500000000001
0,0,1,0,1,0,1,0,2,0,0,2,2,1,1,1,95.65,6744.2,0,6599.85
0,0,1,1,1,0,0,0,2,2,2,2,2,2,1,0,80.6,4946.7,0,4836.0
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,113.1,8248.5,0,8143.2
0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,3,58.95,601.6,2,648.45
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.55,19.55,2,19.55
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,86.05,834.1,2,860.5
1,0,0,0,0,1,0,2,0,0,2,2,0,0,1,1,45.55,597.0,1,592.15
1,0,1,1,1,0,1,0,0,0,0,0,2,1,1,0,78.95,2647.2,0,2684.3
1,0,1,1,1,0,1,0,2,0,0,2,0,0,1,3,86.3,3266.0,0,3365.7
0,0,0,0,1,2,1,0,2,0,2,2,2,1,1,0,105.05,6744.25,0,6828.25
1,1,1,0,1,2,1,2,2,2,0,2,0,1,1,0,101.9,5265.5,0,5095.0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.75,311.6,1,296.25
1,0,1,1,1,2,1,2,2,2,0,2,2,2,1,0,110.3,7966.9,0,7941.599999999999
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,115.6,8220.4,0,8323.199999999999
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1153.25,0,1064.25
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,25.6,514.75,1,588.8000000000001
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,80.35,2596.15,0,2571.2
0,0,1,1,1,2,0,2,0,2,0,0,2,1,1,0,68.75,3808.0,0,3850.0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,19.9,19.9,2,19.9
1,0,0,0,1,0,0,2,2,0,2,2,0,1,0,3,70.6,2708.2,0,2682.7999999999997
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,70.2,760.05,2,772.2
1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,49.3,49.3,2,49.3
1,0,1,0,1,2,1,0,2,0,2,2,2,1,1,2,107.25,6033.3,0,6006.0
1,0,1,0,1,2,2,1,1,1,1,1,1,0,1,3,23.6,89.05,2,70.80000000000001
1,0,1,1,1,0,0,2,0,0,0,2,2,0,0,1,69.7,516.15,2,487.90000000000003
1,0,1,1,1,2,1,0,0,2,0,2,2,2,1,1,99.5,5861.75,0,5870.5
1,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,64.3,445.95,2,450.09999999999997
1,0,1,1,1,0,0,2,0,2,2,0,2,2,1,1,70.85,4973.4,0,5030.349999999999
1,0,1,1,1,0,1,2,0,0,2,2,2,1,0,2,101.9,1667.25,1,1528.5
1,0,1,0,1,2,0,2,2,0,2,2,0,2,0,1,73.5,5357.75,0,5218.5
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,100.25,3527.6,0,3508.75
0,0,0,0,0,1,0,0,2,2,2,0,0,1,1,1,40.4,422.6,2,444.4
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,19.25,1103.25,0,1155.0
1,1,0,0,1,2,0,0,2,0,2,0,0,2,0,0,59.6,2754.0,0,2801.2000000000003
0,0,0,0,1,0,0,0,0,2,2,0,2,1,0,1,64.9,697.25,2,713.9000000000001
